APPLICATION_NUMBER,TARGET,NAME_CONTRACT_TYPE
123489751,0,Cash
123465601,0,Cash
123573428,0,Cash
123487557,0,Cash
123584465,0,Cash
123457290,0,Cash
123509326,0,Cash
123487269,0,Cash
123634087,0,Cash
123624695,0,Cash
123697919,0,Credit Card
123594249,0,Cash
123614755,0,Cash
123508637,1,Cash
123570853,1,Cash
123474734,0,Cash
123503337,0,Cash
123537404,0,Cash
123609052,0,Cash
123504868,0,Cash
123429864,0,Cash
123719839,0,Cash
123629353,0,Cash
123535721,0,Cash
123649114,0,Cash
123426886,0,Cash
123451223,0,Cash
123591965,0,Cash
123665547,0,Cash
123713476,0,Cash
123508841,0,Cash
123471081,0,Credit Card
123618527,0,Cash
123702248,0,Credit Card
123432432,0,Cash
123604174,0,Cash
123563427,0,Cash
123447386,1,Cash
123583413,0,Cash
123468476,0,Cash
123644833,0,Cash
123652010,0,Cash
123450002,0,Cash
123718168,0,Cash
123725636,0,Cash
123629973,1,Cash
123538935,0,Cash
123609297,0,Cash
123712080,0,Cash
123581088,0,Cash
123487667,0,Cash
123532802,0,Cash
123463371,0,Credit Card
123450711,0,Cash
123450535,0,Cash
123687084,0,Cash
123618232,1,Credit Card
123674129,0,Cash
123669334,0,Cash
123612635,0,Cash
123488733,0,Cash
123599827,0,Cash
123580812,0,Cash
123483163,0,Cash
123445694,0,Cash
123713320,0,Cash
123595270,0,Cash
123644914,0,Cash
123684624,0,Cash
123643580,0,Cash
123708142,0,Credit Card
123516958,1,Credit Card
123635428,0,Cash
123574035,1,Cash
123533599,0,Cash
123664187,0,Cash
123720915,0,Cash
123606474,0,Cash
123633511,0,Cash
123607802,0,Cash
123586586,0,Cash
123685209,0,Cash
123671545,0,Cash
123539975,0,Cash
123553293,0,Cash
123474739,0,Credit Card
123588564,0,Cash
123706050,0,Cash
123568193,0,Cash
123584136,0,Cash
123625413,0,Credit Card
123656688,0,Cash
123699814,0,Cash
123546551,0,Cash
123442233,1,Cash
123516501,0,Cash
123441524,0,Cash
123612172,0,Cash
123726572,0,Cash
123448766,0,Cash
123516466,0,Cash
123648344,0,Cash
123583052,1,Credit Card
123459358,0,Cash
123474642,0,Cash
123715139,0,Cash
123684150,0,Cash
123603086,0,Cash
123556762,0,Cash
123727044,0,Cash
123540910,0,Cash
123609477,0,Cash
123470242,0,Cash
123650611,0,Cash
123510133,0,Credit Card
123682620,0,Cash
123475861,0,Cash
123680555,0,Cash
123517874,0,Cash
123595341,0,Cash
123694853,0,Cash
123478245,0,Cash
123559575,0,Cash
123711437,0,Cash
123561240,0,Cash
123664937,0,Cash
123702463,0,Cash
123441093,0,Cash
123678468,0,Cash
123691163,0,Cash
123570737,0,Credit Card
123702126,0,Cash
123557162,0,Cash
123632626,0,Cash
123630887,0,Cash
123560434,0,Cash
123569706,0,Cash
123706419,1,Cash
123683268,0,Cash
123695745,0,Cash
123607438,0,Cash
123571107,0,Cash
123451879,0,Cash
123453660,0,Cash
123618442,0,Cash
123442954,0,Cash
123461043,0,Cash
123694150,0,Cash
123492458,0,Cash
123547003,0,Credit Card
123629654,1,Credit Card
123496163,0,Cash
123547129,0,Cash
123684203,0,Cash
123584241,0,Credit Card
123449913,0,Cash
123668491,0,Cash
123556289,1,Cash
123640249,0,Cash
123518970,0,Cash
123554413,0,Cash
123713964,0,Cash
123636946,0,Cash
123682611,0,Cash
123484476,0,Cash
123576358,0,Cash
123680910,0,Cash
123588127,0,Cash
123427133,0,Cash
123709422,0,Cash
123676874,0,Cash
123442477,0,Cash
123519448,0,Cash
123595998,0,Cash
123436097,0,Cash
123629301,0,Cash
123566799,0,Cash
123510140,0,Cash
123668716,0,Cash
123597530,0,Cash
123543386,0,Cash
123513347,0,Cash
123544032,0,Cash
123550386,1,Cash
123538839,0,Cash
123679640,0,Credit Card
123701354,1,Cash
123606314,0,Cash
123578861,0,Cash
123721558,0,Cash
123485927,0,Cash
123539479,0,Cash
123713672,0,Cash
123489381,0,Cash
123650079,0,Cash
123466958,0,Cash
123425940,0,Cash
123552334,0,Credit Card
123525152,0,Cash
123676346,0,Cash
123709799,0,Cash
123610436,0,Cash
123666599,0,Cash
123540314,0,Cash
123673717,0,Credit Card
123693596,0,Credit Card
123692873,0,Cash
123434293,0,Cash
123576245,0,Credit Card
123647321,0,Cash
123635703,0,Cash
123714605,0,Cash
123435773,0,Cash
123438216,0,Credit Card
123592647,0,Cash
123518859,0,Cash
123640350,0,Cash
123729770,0,Cash
123472803,0,Cash
123486423,0,Cash
123612405,0,Cash
123593641,0,Cash
123655186,0,Cash
123514568,1,Cash
123677902,0,Cash
123478188,0,Cash
123541264,0,Cash
123491343,0,Cash
123605610,0,Credit Card
123618681,0,Cash
123650401,0,Cash
123649216,0,Cash
123696805,0,Cash
123512555,0,Cash
123644213,0,Cash
123520963,0,Credit Card
123720520,0,Cash
123457234,1,Cash
123512512,0,Cash
123467754,0,Cash
123704306,0,Cash
123662590,1,Cash
123679114,0,Cash
123481091,1,Cash
123675772,0,Cash
123621410,0,Cash
123723453,0,Credit Card
123487612,0,Cash
123452623,0,Cash
123553533,0,Cash
123615229,0,Credit Card
123476708,0,Cash
123490935,0,Cash
123648355,0,Cash
123504505,0,Cash
123724647,0,Cash
123628643,0,Cash
123562382,0,Cash
123641670,0,Cash
123518629,1,Cash
123681935,0,Cash
123504433,0,Cash
123579618,0,Cash
123532037,0,Cash
123492152,0,Credit Card
123458732,0,Cash
123437908,1,Cash
123605180,0,Cash
123463014,0,Cash
123654072,0,Cash
123462110,0,Cash
123434881,0,Cash
123498772,1,Cash
123553161,0,Cash
123473741,0,Cash
123431290,0,Cash
123515152,0,Cash
123476303,1,Cash
123525320,0,Cash
123513882,0,Cash
123565645,0,Cash
123720341,0,Credit Card
123524301,0,Cash
123564435,0,Cash
123590947,0,Cash
123666871,0,Cash
123705705,0,Cash
123716219,0,Cash
123474748,0,Cash
123513400,0,Cash
123467846,1,Cash
123725887,0,Cash
123656636,0,Cash
123424994,0,Cash
123714705,0,Cash
123666124,0,Cash
123651755,0,Cash
123550867,0,Cash
123538928,0,Cash
123666302,0,Cash
123551708,0,Cash
123652167,0,Cash
123452406,0,Cash
123462516,0,Cash
123635344,0,Cash
123674053,1,Cash
123576386,0,Cash
123508499,0,Cash
123598981,0,Cash
123552748,0,Cash
123562501,0,Cash
123640326,1,Cash
123578031,0,Cash
123729847,0,Cash
123445208,0,Cash
123423779,0,Cash
123621879,0,Cash
123471964,0,Cash
123468644,0,Cash
123577701,1,Cash
123549101,0,Cash
123615628,0,Cash
123627068,0,Cash
123695283,0,Cash
123581805,0,Cash
123603712,0,Cash
123589373,0,Cash
123469698,0,Cash
123496854,0,Cash
123440630,0,Cash
123475083,0,Cash
123538741,0,Cash
123538027,0,Credit Card
123680242,0,Cash
123728917,0,Cash
123597750,0,Cash
123687376,0,Credit Card
123595913,0,Cash
123679702,0,Cash
123672192,0,Cash
123670690,0,Cash
123716272,0,Cash
123718808,0,Credit Card
123614537,0,Cash
123563929,1,Cash
123632514,0,Cash
123717684,0,Cash
123637126,0,Cash
123588546,0,Cash
123673279,1,Cash
123552422,0,Cash
123717591,0,Cash
123500879,0,Cash
123606847,0,Cash
123679993,0,Cash
123521564,0,Cash
123572613,0,Credit Card
123700851,0,Cash
123581771,0,Cash
123682786,0,Credit Card
123597679,0,Cash
123468280,0,Cash
123729752,0,Credit Card
123683564,0,Cash
123605585,0,Cash
123569926,0,Cash
123670258,1,Cash
123445034,0,Cash
123482734,0,Cash
123427304,0,Cash
123469889,0,Cash
123696590,0,Cash
123662029,0,Cash
123471778,0,Credit Card
123688759,0,Cash
123531809,0,Cash
123432075,0,Credit Card
123675011,1,Cash
123727766,0,Cash
123636286,0,Cash
123688806,0,Cash
123552775,0,Cash
123719749,0,Cash
123618586,0,Cash
123601017,0,Cash
123626916,0,Credit Card
123513746,0,Cash
123699511,0,Cash
123681488,1,Cash
123604377,0,Credit Card
123496019,0,Cash
123705132,1,Cash
123619684,0,Cash
123463914,0,Cash
123684962,0,Cash
123572341,0,Cash
123543143,0,Cash
123690034,0,Cash
123610216,0,Cash
123528296,0,Cash
123501767,0,Cash
123444483,0,Cash
123559924,0,Cash
123502492,0,Cash
123704968,0,Cash
123616138,0,Cash
123442756,0,Cash
123676661,0,Credit Card
123683780,0,Cash
123710982,0,Cash
123691272,0,Cash
123532285,0,Cash
123603862,0,Cash
123469050,0,Cash
123628887,0,Cash
123535537,0,Cash
123502274,0,Cash
123442653,0,Cash
123461277,0,Cash
123709100,0,Cash
123676965,0,Cash
123537089,0,Cash
123588745,0,Cash
123723176,0,Cash
123597873,0,Cash
123457800,0,Credit Card
123669128,0,Cash
123539049,0,Cash
123617557,0,Cash
123644925,0,Cash
123730615,0,Cash
123709181,0,Cash
123658706,0,Cash
123530066,0,Cash
123666225,1,Cash
123496319,0,Cash
123555487,0,Cash
123431213,0,Cash
123692712,0,Cash
123625364,0,Cash
123686041,0,Cash
123678225,0,Cash
123701704,0,Cash
123435539,0,Cash
123580422,0,Cash
123612670,0,Cash
123538436,0,Cash
123687310,1,Cash
123641976,0,Cash
123604644,0,Cash
123661897,0,Cash
123566584,0,Cash
123519801,0,Cash
123699091,0,Cash
123660875,0,Cash
123469008,1,Cash
123714837,0,Credit Card
123668782,0,Cash
123431693,0,Cash
123424759,0,Cash
123546174,0,Credit Card
123513362,1,Cash
123697376,0,Cash
123548306,0,Credit Card
123478877,0,Credit Card
123652136,0,Cash
123588292,0,Cash
123535898,0,Cash
123434663,0,Cash
123640926,0,Cash
123482923,0,Cash
123671694,0,Cash
123578620,0,Cash
123475829,0,Cash
123442908,0,Cash
123652665,0,Cash
123423581,0,Cash
123556243,0,Cash
123572334,0,Credit Card
123435547,0,Credit Card
123606567,0,Cash
123447326,0,Cash
123473181,0,Credit Card
123621958,0,Cash
123683338,0,Cash
123675866,0,Cash
123603866,0,Cash
123599226,0,Credit Card
123657695,0,Cash
123678625,0,Cash
123700577,0,Cash
123635119,0,Credit Card
123491440,0,Cash
123501271,0,Cash
123461411,0,Cash
123638955,0,Cash
123614152,0,Cash
123497604,0,Cash
123533940,0,Cash
123570127,0,Cash
123481142,0,Cash
123460471,0,Cash
123656495,0,Cash
123525410,0,Credit Card
123498073,0,Cash
123722057,0,Cash
123425051,0,Cash
123565283,0,Cash
123687300,0,Cash
123508357,0,Cash
123505939,0,Cash
123683019,0,Cash
123594047,0,Cash
123494026,0,Cash
123723215,1,Cash
123700263,0,Cash
123533182,0,Cash
123669164,0,Cash
123429162,0,Cash
123446039,0,Credit Card
123692135,0,Cash
123690212,1,Credit Card
123700824,0,Cash
123600278,0,Cash
123718137,0,Cash
123666216,0,Credit Card
123423707,0,Cash
123545596,0,Cash
123471479,0,Cash
123585212,0,Cash
123664903,0,Cash
123513758,0,Cash
123435344,0,Cash
123500288,0,Cash
123647505,0,Cash
123503079,0,Cash
123437672,0,Cash
123500703,0,Cash
123682903,0,Cash
123547578,0,Cash
123615307,0,Credit Card
123455651,0,Cash
123685651,0,Cash
123585985,0,Cash
123700249,0,Credit Card
123723534,1,Cash
123546506,0,Cash
123721136,0,Credit Card
123620224,0,Cash
123498564,0,Cash
123656892,0,Cash
123688729,0,Cash
123424139,0,Cash
123485755,0,Credit Card
123635591,0,Cash
123641392,0,Cash
123579547,0,Cash
123521434,0,Cash
123527745,0,Cash
123533055,0,Cash
123569135,0,Credit Card
123681470,0,Cash
123444720,0,Cash
123505608,0,Cash
123674649,0,Cash
123695411,0,Credit Card
123432381,0,Cash
123711620,0,Cash
123447702,0,Cash
123489279,0,Cash
123593358,0,Cash
123562205,0,Credit Card
123645819,0,Cash
123527943,1,Cash
123479017,0,Cash
123604924,0,Cash
123702067,0,Credit Card
123549502,0,Cash
123425292,0,Cash
123545158,0,Cash
123489533,0,Credit Card
123426301,0,Cash
123606454,0,Cash
123559678,0,Cash
123691007,0,Cash
123570372,0,Cash
123682917,0,Cash
123566727,0,Cash
123470047,0,Cash
123579000,0,Cash
123609326,0,Cash
123507358,1,Cash
123452204,0,Credit Card
123694952,0,Credit Card
123533012,0,Credit Card
123538460,0,Cash
123687643,1,Cash
123726158,0,Cash
123525367,0,Cash
123479177,0,Cash
123482167,0,Cash
123437699,0,Credit Card
123548251,0,Credit Card
123569604,0,Cash
123647669,0,Credit Card
123587755,0,Cash
123605468,0,Cash
123456429,0,Cash
123451157,0,Cash
123431350,0,Cash
123448705,0,Cash
123634999,0,Cash
123637886,1,Cash
123609587,0,Cash
123499388,0,Cash
123598796,0,Cash
123714165,0,Cash
123596955,0,Credit Card
123725304,0,Cash
123501674,0,Cash
123619218,0,Cash
123441387,0,Cash
123610259,0,Cash
123567039,0,Cash
123576116,0,Cash
123568505,1,Cash
123522116,1,Cash
123543969,0,Cash
123555133,1,Cash
123492972,0,Cash
123519820,1,Cash
123718469,0,Cash
123625098,0,Cash
123692836,0,Cash
123549474,0,Cash
123604883,0,Cash
123453754,0,Cash
123655180,0,Cash
123460122,0,Cash
123542970,0,Credit Card
123646982,0,Cash
123591492,0,Cash
123549611,0,Credit Card
123676225,0,Cash
123564794,0,Cash
123505753,0,Cash
123521148,0,Cash
123506621,1,Credit Card
123487887,0,Cash
123435731,0,Cash
123712662,1,Cash
123707243,0,Cash
123646428,0,Credit Card
123444718,0,Credit Card
123550135,0,Credit Card
123684169,0,Cash
123658501,0,Cash
123525616,0,Cash
123579505,0,Cash
123526405,0,Credit Card
123646103,0,Credit Card
123478433,0,Cash
123518165,0,Cash
123710850,0,Cash
123713314,0,Cash
123643095,0,Cash
123567366,0,Cash
123463737,0,Cash
123640953,0,Cash
123616576,0,Cash
123595382,1,Cash
123624379,0,Cash
123508991,0,Credit Card
123518827,0,Cash
123620307,0,Cash
123716194,0,Cash
123516495,0,Cash
123666929,0,Cash
123609661,0,Cash
123684320,0,Cash
123624101,0,Cash
123603100,0,Cash
123706662,0,Cash
123635122,0,Cash
123728315,0,Cash
123436858,0,Cash
123539492,0,Cash
123573343,0,Cash
123450242,0,Cash
123476150,0,Cash
123494658,1,Cash
123478437,0,Cash
123597865,0,Credit Card
123651377,0,Cash
123509463,0,Cash
123503343,0,Cash
123649277,0,Cash
123620186,0,Credit Card
123565170,0,Cash
123533128,1,Cash
123540411,0,Cash
123493878,0,Cash
123548830,0,Cash
123447220,0,Cash
123518056,0,Cash
123672079,0,Cash
123512152,0,Cash
123445466,0,Cash
123518191,0,Cash
123425093,0,Credit Card
123563059,0,Cash
123685983,0,Cash
123675864,0,Cash
123477530,0,Cash
123574163,0,Cash
123693804,0,Cash
123456049,0,Cash
123522239,0,Cash
123460196,0,Cash
123563664,0,Cash
123700920,0,Cash
123613600,1,Cash
123554528,0,Credit Card
123579280,0,Cash
123580184,0,Cash
123451756,0,Cash
123496393,0,Cash
123433935,0,Cash
123688144,0,Cash
123694238,0,Cash
123701851,0,Cash
123643536,0,Cash
123463215,0,Credit Card
123650699,0,Cash
123522088,0,Cash
123666838,1,Cash
123471367,0,Cash
123667907,1,Cash
123557033,0,Cash
123452640,0,Cash
123729115,0,Cash
123498451,0,Cash
123604735,0,Cash
123539453,0,Cash
123457906,0,Credit Card
123680156,1,Cash
123426723,0,Credit Card
123612199,1,Cash
123682124,0,Cash
123637366,0,Cash
123701616,0,Cash
123548549,0,Cash
123567313,0,Cash
123693078,0,Cash
123557038,0,Cash
123550543,0,Cash
123713240,0,Cash
123451686,0,Cash
123466803,0,Cash
123656266,0,Cash
123485473,0,Cash
123635215,0,Cash
123723919,0,Credit Card
123591948,0,Cash
123435682,0,Credit Card
123551478,0,Cash
123578770,0,Cash
123587183,0,Cash
123529935,0,Cash
123547593,0,Cash
123500562,1,Cash
123687123,0,Cash
123592162,0,Cash
123537663,0,Cash
123686612,0,Cash
123648474,0,Cash
123520220,0,Cash
123664317,0,Credit Card
123530115,0,Cash
123519729,1,Cash
123641773,0,Cash
123722610,0,Credit Card
123467983,0,Cash
123617880,0,Cash
123636977,0,Cash
123517914,0,Cash
123642411,0,Credit Card
123704378,0,Cash
123455937,0,Cash
123615845,0,Cash
123464468,0,Cash
123626620,0,Cash
123691621,0,Credit Card
123604765,0,Cash
123543268,0,Cash
123457288,0,Cash
123475396,1,Cash
123470515,0,Cash
123491687,0,Cash
123474508,0,Cash
123511030,0,Cash
123652939,0,Cash
123693297,0,Cash
123506431,0,Cash
123683821,1,Credit Card
123605675,0,Cash
123703871,0,Cash
123589084,0,Cash
123615030,0,Credit Card
123616813,0,Cash
123537739,0,Cash
123444266,0,Cash
123630963,0,Cash
123726709,0,Cash
123530543,0,Cash
123494790,0,Cash
123601438,0,Cash
123718922,0,Cash
123589400,0,Cash
123611887,0,Cash
123575244,0,Cash
123548321,0,Cash
123587308,0,Cash
123485722,0,Cash
123589162,0,Cash
123431597,0,Cash
123713953,0,Cash
123643156,0,Cash
123606472,0,Cash
123439238,0,Credit Card
123681023,1,Cash
123648941,0,Cash
123695473,0,Cash
123513898,0,Cash
123680570,0,Credit Card
123503544,0,Cash
123499267,0,Cash
123674079,0,Cash
123659555,1,Cash
123444549,0,Credit Card
123689243,0,Cash
123626664,0,Cash
123695407,0,Cash
123689121,0,Cash
123548607,0,Cash
123628524,0,Cash
123579739,1,Cash
123557230,0,Cash
123627182,0,Cash
123578590,0,Cash
123505963,0,Cash
123516854,0,Cash
123626604,0,Cash
123661545,0,Cash
123620233,0,Credit Card
123479124,0,Credit Card
123495527,1,Cash
123661501,0,Cash
123510482,1,Cash
123713986,0,Cash
123629591,0,Cash
123657947,0,Cash
123651856,0,Cash
123450234,0,Cash
123616209,0,Credit Card
123717609,0,Cash
123497930,0,Cash
123531327,0,Cash
123725358,0,Cash
123502133,0,Cash
123505056,0,Cash
123583286,0,Cash
123566596,0,Credit Card
123726775,0,Cash
123544528,0,Cash
123628213,0,Cash
123653747,0,Cash
123496202,0,Cash
123537909,0,Cash
123622162,0,Cash
123488028,0,Cash
123544051,0,Cash
123591180,1,Cash
123555149,1,Cash
123530219,0,Cash
123660193,0,Credit Card
123446246,0,Cash
123570984,0,Cash
123546125,0,Cash
123559651,1,Cash
123524962,1,Cash
123653566,0,Cash
123537037,0,Cash
123724940,0,Cash
123483602,0,Cash
123548646,0,Cash
123577958,0,Cash
123623339,0,Cash
123679118,0,Cash
123688566,0,Cash
123729804,0,Cash
123608147,0,Cash
123691018,0,Cash
123594652,0,Cash
123534692,0,Cash
123641832,0,Cash
123626603,0,Cash
123606438,0,Cash
123620467,0,Cash
123470282,0,Cash
123528823,0,Cash
123562259,1,Cash
123523201,0,Cash
123535525,0,Cash
123654899,0,Cash
123428558,0,Cash
123704088,0,Cash
123707111,0,Cash
123690753,0,Cash
123513591,0,Cash
123599929,0,Cash
123493205,0,Cash
123674907,0,Cash
123443018,1,Cash
123517123,0,Cash
123434647,0,Cash
123495059,0,Cash
123636094,0,Cash
123436189,1,Credit Card
123699677,0,Cash
123535634,0,Cash
123614877,0,Cash
123503417,0,Cash
123670931,0,Cash
123486426,0,Credit Card
123565520,0,Cash
123531243,0,Cash
123512617,0,Credit Card
123499237,0,Cash
123424402,0,Cash
123440392,0,Cash
123652104,0,Cash
123539776,0,Cash
123587889,0,Credit Card
123655644,0,Cash
123626630,0,Cash
123591944,0,Cash
123681028,0,Cash
123621431,0,Cash
123551827,0,Cash
123592192,0,Cash
123474700,0,Cash
123538740,1,Cash
123650861,0,Cash
123697143,0,Credit Card
123577070,0,Credit Card
123441475,0,Cash
123614485,0,Credit Card
123666750,0,Cash
123635457,0,Cash
123516113,0,Cash
123651150,0,Cash
123514929,0,Cash
123507579,0,Cash
123700754,0,Cash
123435927,1,Cash
123700008,0,Cash
123530427,0,Cash
123700254,0,Cash
123467995,0,Cash
123494862,0,Cash
123480556,0,Cash
123669624,0,Cash
123460444,0,Cash
123478407,0,Cash
123441778,0,Cash
123586936,1,Cash
123559724,1,Cash
123514249,0,Cash
123687919,0,Cash
123628369,0,Cash
123551628,0,Cash
123543084,0,Cash
123456730,0,Cash
123591618,0,Cash
123476935,0,Cash
123482439,0,Cash
123535696,1,Cash
123657700,0,Credit Card
123475037,0,Cash
123589270,1,Cash
123707782,0,Cash
123622181,0,Cash
123649467,0,Cash
123441965,0,Cash
123607633,0,Cash
123541949,0,Cash
123547480,0,Cash
123590461,0,Cash
123669579,0,Cash
123670928,0,Cash
123481283,0,Cash
123568162,1,Cash
123471664,0,Cash
123493303,0,Credit Card
123641759,0,Cash
123499596,0,Cash
123525493,0,Cash
123561781,0,Cash
123446065,0,Cash
123705864,0,Cash
123635598,0,Cash
123516864,0,Cash
123699473,1,Cash
123606320,0,Cash
123607688,0,Cash
123496099,0,Cash
123487993,0,Credit Card
123491282,0,Cash
123666593,0,Credit Card
123490296,0,Cash
123660936,0,Cash
123496211,0,Cash
123520543,0,Cash
123630008,0,Cash
123478926,0,Cash
123473263,0,Cash
123594877,0,Cash
123442471,0,Cash
123687399,0,Cash
123503118,0,Cash
123458960,0,Cash
123637339,0,Cash
123647812,0,Cash
123641057,0,Cash
123724001,0,Cash
123724938,0,Cash
123443798,0,Cash
123557034,1,Cash
123685513,0,Cash
123454636,0,Cash
123429126,0,Cash
123533968,0,Credit Card
123706331,0,Cash
123615001,0,Cash
123535719,0,Cash
123719417,1,Cash
123638417,0,Cash
123658653,0,Cash
123537842,0,Cash
123427190,0,Cash
123611941,0,Cash
123462829,1,Cash
123648648,0,Cash
123473841,0,Cash
123511855,0,Cash
123561738,0,Cash
123467445,0,Cash
123439068,0,Cash
123644871,0,Cash
123636896,1,Cash
123496035,0,Cash
123574777,0,Cash
123709305,0,Cash
123695785,0,Cash
123605622,1,Cash
123576415,0,Cash
123457006,1,Cash
123485963,0,Cash
123459667,0,Cash
123426327,0,Cash
123529453,1,Cash
123716692,1,Cash
123547441,0,Cash
123621333,0,Cash
123677246,0,Credit Card
123721680,0,Cash
123439908,0,Credit Card
123487027,0,Cash
123655396,1,Cash
123671015,0,Cash
123715847,0,Cash
123425462,0,Cash
123582599,0,Cash
123427243,0,Cash
123545918,0,Cash
123669057,0,Cash
123696881,0,Cash
123576607,0,Cash
123539175,0,Cash
123618914,1,Cash
123696230,0,Cash
123563000,0,Cash
123494762,0,Cash
123432688,1,Cash
123597987,0,Cash
123563286,0,Cash
123502913,0,Cash
123630144,1,Cash
123633692,0,Cash
123456847,0,Cash
123572883,0,Credit Card
123696301,0,Cash
123500229,1,Cash
123475189,0,Cash
123703686,0,Cash
123448610,0,Cash
123504442,0,Cash
123571293,0,Cash
123508775,1,Cash
123483959,1,Cash
123640608,0,Cash
123710337,0,Cash
123629545,0,Cash
123451666,0,Cash
123615373,0,Cash
123730021,0,Cash
123533218,0,Cash
123704468,0,Credit Card
123685281,0,Cash
123705955,0,Credit Card
123464198,0,Cash
123710948,0,Cash
123513595,0,Cash
123465814,0,Cash
123495321,0,Credit Card
123605454,0,Cash
123465477,0,Cash
123464009,0,Credit Card
123461553,0,Credit Card
123704147,0,Cash
123728977,0,Cash
123435962,0,Cash
123542752,0,Cash
123460953,0,Cash
123633640,0,Cash
123708856,0,Cash
123705146,0,Cash
123627288,0,Cash
123655701,0,Cash
123442104,0,Cash
123600704,0,Cash
123637853,0,Cash
123490259,0,Cash
123644291,0,Cash
123690045,0,Cash
123705693,0,Cash
123541149,0,Cash
123698581,0,Cash
123726696,1,Cash
123511060,0,Credit Card
123720232,0,Cash
123688795,0,Cash
123707708,0,Cash
123559101,0,Cash
123562725,0,Cash
123539413,0,Credit Card
123554503,0,Cash
123631138,1,Cash
123550013,0,Cash
123606750,1,Cash
123549660,0,Cash
123581342,0,Cash
123659951,0,Cash
123424090,0,Cash
123548885,0,Credit Card
123550781,0,Cash
123638105,0,Cash
123536485,0,Cash
123440321,0,Cash
123616456,0,Cash
123652091,0,Credit Card
123565673,0,Cash
123720810,0,Cash
