APPLICATION_NUMBER,TARGET
123495695,0.20056045
123664332,0.09398592
123706013,0.4984239
123696573,0.4069051
123624562,0.588993
123600303,0.25532138
123638688,0.18884943
123604839,0.15511774
123554122,0.33348584
123718777,0.36115506
123507681,0.54649657
123493663,0.09322683
123518442,0.46701315
123428590,0.19114994
123424166,0.37729317
123711746,0.34439301
123625565,0.11779177
123726112,0.10931886
123475434,0.8948132
123672540,0.17755364
123593529,0.41810775
123663271,0.5792164
123627661,0.6649631
123567157,0.15620908
123555334,0.15975083
123721032,0.36115506
123631386,0.24987575
123516166,0.73104936
123615656,0.27098554
123615360,0.36391217
123487290,0.19317049
123717476,0.053450655
123663020,0.35998404
123623765,0.2111406
123576844,0.4088937
123627297,0.2667505
123629251,0.55499315
123637229,0.1458974
123514371,0.34586617
123565192,0.11748786
123668291,0.111324295
123716853,0.039439388
123525998,0.6532033
123630566,0.36391217
123429572,0.33157754
123457529,0.13597746
123635959,0.31872624
123724607,0.6168662
123525309,0.091801874
123616425,0.5447262
123441263,0.21909094
123463085,0.20977549
123500775,0.6342739
123690288,0.09748553
123698472,0.79313904
123607557,0.36391217
123532699,0.36391217
123632884,0.36391217
123549964,0.36305326
123666998,0.2987565
123519261,0.04777349
123489768,0.21302234
123675491,0.3560229
123553605,0.03810349
123630431,0.39145172
123511962,0.13776202
123451246,0.16779946
123644250,0.36248308
123640727,0.043078687
123581821,0.18761757
123604705,0.86504877
123647032,0.36248308
123629203,0.1934669
123502561,0.36391217
123632375,0.04143916
123494824,0.43473646
123610810,0.58874106
123441710,0.08287416
123442770,0.17607024
123558405,0.10615868
123608568,0.13753475
123660802,0.08077402
123699332,0.12232677
123521026,0.49476314
123530549,0.43968567
123486570,0.1947906
123652042,0.5600866
123549201,0.21101092
123575518,0.05537824
123718585,0.53066516
123698997,0.35421893
123540438,0.3738152
123647732,0.60168135
123542532,0.033072945
123576988,0.29898158
123609968,0.58939457
123492176,0.117990986
123602934,0.22184251
123690059,0.022470979
123504873,0.22185788
123649563,0.13674839
123449890,0.19241107
123728734,0.44783172
123581583,0.08238824
123673740,0.24571857
123637182,0.30081138
123518203,0.2521205
123468688,0.33621046
123674316,0.39422426
123664753,0.23854588
123430576,0.23661168
123715977,0.3598209
123590244,0.37739563
123514251,0.36391217
123522254,0.4577871
123638893,0.1140994
123729426,0.6160686
123678970,0.04879093
123513253,0.28071624
123706190,0.137074
123672730,0.13431948
123541376,0.21809529
123721140,0.090821266
123556353,0.15094756
123478213,0.7172102
123439465,0.3511443
123602329,0.21346289
123596598,0.35014537
123568160,0.20016256
123475292,0.03570316
123696544,0.15965222
123559111,0.3840757
123530151,0.36391217
123620671,0.26987723
123679461,0.2304863
123492423,0.7502013
123529638,0.36391217
123436915,0.7819651
123496563,0.14708962
123448163,0.50693345
123611891,0.27908164
123698830,0.2522092
123640800,0.16599897
123697928,0.364021
123481118,0.21863987
123481580,0.36391217
123590559,0.099321224
123548334,0.3261076
123503334,0.14906847
123473286,0.36391217
123683710,0.103003696
123653648,0.25792846
123450422,0.36570254
123614643,0.34268454
123700865,0.35421893
123514162,0.05123889
123629082,0.36278474
123573941,0.36391217
123435349,0.45368153
123604045,0.21398412
123448211,0.36570254
123447205,0.26133117
123529043,0.14533263
123689254,0.19690529
123568389,0.5428025
123504617,0.046689447
123502602,0.36391217
123564843,0.14739567
123722420,0.5994298
123669096,0.3560229
123611365,0.36391217
123573210,0.06919863
123625849,0.35983157
123498684,0.12892039
123653529,0.10325937
123684272,0.3505082
123666076,0.2160427
123440806,0.42895177
123507291,0.36391217
123603255,0.10884478
123509182,0.23798203
123685626,0.21430834
123637176,0.39971632
123707006,0.15199378
123429230,0.40207553
123464160,0.10760344
123437319,0.38928726
123637384,0.5352516
123587117,0.19035712
123658254,0.03182154
123717574,0.35610396
123686466,0.065604925
123584481,0.21055011
123604658,0.19362393
123480463,0.364247
123528631,0.09857844
123594454,0.43409818
123439588,0.23844339
123701900,0.35421893
123458655,0.16796397
123513790,0.11295754
123481487,0.41923347
123579844,0.11341457
123702849,0.10831679
123574304,0.29758152
123702021,0.08350888
123678111,0.050852623
123603004,0.20988035
123483089,0.45390356
123715183,0.31176403
123492877,0.37506127
123654915,0.12149788
123629855,0.30418816
123427231,0.15823719
123567672,0.50757235
123610373,0.1556082
123668398,0.77482957
123540875,0.14288858
123662930,0.2698128
123703526,0.13164745
123519775,0.26818398
123549000,0.36391217
123515728,0.36391217
123462230,0.36391217
123630451,0.30727634
123628747,0.25208798
123565237,0.36391217
123432538,0.40098554
123703100,0.14266959
123462700,0.5209604
123521297,0.39639753
123558789,0.3979991
123456149,0.5262855
123546203,0.25221735
123636465,0.1965751
123682245,0.3754199
123554268,0.19099161
123435662,0.3473092
123492416,0.29306805
123651753,0.117365025
123435090,0.29649657
123650064,0.19162273
123423847,0.17943837
123549391,0.10236899
123425869,0.11541669
123622940,0.52520144
123502530,0.66561204
123700431,0.09267949
123645257,0.19460192
123475104,0.5510071
123445604,0.45904225
123668775,0.12835935
123587265,0.34039173
123581085,0.36391217
123546166,0.35423374
123708066,0.43117988
123606612,0.09705239
123483978,0.48194143
123685909,0.35072047
123673993,0.16021031
123457438,0.3716333
123640260,0.027196543
123546497,0.2521205
123695998,0.2522092
123471006,0.45330232
123662127,0.35998404
123726408,0.1405026
123475500,0.2839881
123562085,0.31229356
123425664,0.132226
123470081,0.24831441
123595622,0.22101918
123692396,0.5477487
123720844,0.24066027
123629747,0.36391217
123616134,0.3531502
123665919,0.3467469
123550150,0.2516561
123711542,0.11395945
123680488,0.12571706
123696893,0.36814725
123693434,0.30315816
123554319,0.5323547
123552473,0.36391217
123437779,0.11101025
123666165,0.28970283
123527729,0.19653168
123480386,0.52332044
123565231,0.2521205
123575103,0.36391217
123512002,0.36391217
123566641,0.36391217
123474003,0.24930741
123666748,0.20787272
123609087,0.25597703
123489372,0.36391217
123427903,0.34816232
123501246,0.2208774
123673368,0.3013538
123436115,0.3290932
123622205,0.6671075
123639604,0.36248308
123652839,0.5565905
123706055,0.55420846
123679671,0.3560229
123653137,0.4420429
123493039,0.09078227
123638093,0.36248308
123482656,0.36391217
123457143,0.087549746
123590081,0.024626892
123503347,0.10012439
123663486,0.50402063
123559817,0.36391217
123727709,0.66596717
123450243,0.119726464
123503852,0.45081884
123656865,0.103537835
123495923,0.5152739
123698563,0.3404884
123425389,0.68155843
123581539,0.09873819
123678021,0.3560229
123502263,0.75027305
123544122,0.17976646
123598982,0.66738886
123517960,0.62367606
123428301,0.03822572
123601742,0.36391217
123546600,0.40299112
123488072,0.18752907
123596791,0.5235804
123530483,0.4911482
123493041,0.0639309
123581999,0.36391217
123573274,0.24157815
123589196,0.11291941
123495124,0.36391217
123470182,0.075678185
123565573,0.118224196
123530775,0.28866905
123521357,0.76871455
123434629,0.48166814
123593803,0.12141642
123516942,0.08652528
123730600,0.04216686
123655550,0.1969422
123464393,0.36391217
123469389,0.36391217
123627663,0.5190675
123676050,0.19137464
123667852,0.10557567
123686206,0.35072047
123485022,0.25610727
123621395,0.2521205
123465620,0.36391217
123660846,0.026977167
123451587,0.36570254
123535508,0.3503579
123459579,0.1371389
123721374,0.48422056
123667351,0.11954314
123599702,0.321263
123729746,0.6449002
123590229,0.60860336
123435653,0.3473092
123461256,0.114399925
123542855,0.10010963
123453021,0.2515269
123728668,0.4967558
123439249,0.3626315
123671926,0.3185887
123699291,0.59639615
123618304,0.4326355
123629527,0.19180416
123515851,0.1403466
123670255,0.46088904
123631245,0.5578848
123553158,0.47098127
123480899,0.8540266
123437804,0.14635223
123436129,0.050411243
123631857,0.43987796
123505149,0.13226116
123717377,0.20202802
123728145,0.31715685
123503651,0.36391217
123476341,0.14715247
123641411,0.21033567
123429330,0.19020277
123545651,0.36391217
123708500,0.24426152
123669028,0.19388062
123556693,0.12544781
123430628,0.5660809
123630434,0.105699696
123436027,0.3473092
123709207,0.34794283
123664260,0.08137176
123480541,0.24279006
123713245,0.18372042
123431247,0.3473092
123519621,0.351413
123504951,0.61547923
123657220,0.05798382
123697363,0.1770329
123544954,0.23769833
123481410,0.5691751
123600785,0.20923139
123616475,0.4321837
123428070,0.41016057
123535571,0.59404004
123725586,0.5847532
123614978,0.06612572
123704407,0.35421893
123605484,0.35133106
123691783,0.36002517
123714293,0.09545364
123706641,0.31767234
123616929,0.35166082
123666614,0.35998404
123455915,0.47968003
123613849,0.566126
123547517,0.08980351
123548024,0.11795263
123458865,0.15711693
123551410,0.20036213
123471591,0.19361143
123644919,0.59267527
123584961,0.60052556
123526287,0.4712575
123590657,0.11535089
123469873,0.26693258
123693572,0.5674481
123660400,0.4169658
123647072,0.36248308
123552254,0.42595467
123557946,0.5031716
123491562,0.43633598
123707891,0.13468477
123581317,0.35446036
123630466,0.3236402
123723893,0.24987763
123607257,0.07895858
123486108,0.635834
123633814,0.07310949
123627070,0.36927024
123702182,0.27780136
123472999,0.32706338
123555241,0.52911097
123592529,0.47058442
123566090,0.3778708
123683856,0.24696219
123541179,0.17578045
123565381,0.36391217
123509511,0.16946612
123619244,0.5091228
123633939,0.13358618
123452449,0.3716333
123590044,0.23965725
123637294,0.060340736
123680897,0.3560229
123572539,0.665668
123657199,0.16826493
123550798,0.36391217
123647684,0.28451565
123526482,0.26259932
123436113,0.58439004
123608461,0.2521205
123498386,0.14153095
123574069,0.31036088
123686798,0.12254332
123604284,0.16573176
123459868,0.17142944
123442499,0.039935395
123493721,0.18849495
123720018,0.36115506
123452337,0.28026378
123475208,0.12398074
123676201,0.23670822
123697089,0.09128119
123721285,0.66417766
123428798,0.5772601
123657591,0.05853561
123723350,0.35850418
123634154,0.36391217
123434784,0.08122154
123510042,0.11798788
123691575,0.36002517
123626860,0.22086778
123595182,0.7093171
123429996,0.119797155
123616319,0.37812552
123487853,0.36391217
123438959,0.3626315
123551645,0.36391217
123513352,0.4276214
123550476,0.55716777
123477672,0.36391217
123462521,0.3496555
123606650,0.31375772
123674768,0.07623864
123583868,0.5263233
123567981,0.36391217
123584890,0.15556681
123576702,0.36391217
123512913,0.15865561
123464051,0.20181775
123516048,0.20258182
123494243,0.36391217
123652850,0.10902735
123490016,0.16307282
123559994,0.48115537
123680421,0.3560229
123474028,0.20782112
123462422,0.15846641
123534170,0.16296954
123602976,0.15534925
123647278,0.26184246
123678890,0.534813
123452360,0.20972916
123541996,0.38297325
123687043,0.1179257
123578054,0.57714653
123712171,0.6094994
123430116,0.24585779
123645095,0.19954634
123696009,0.09658198
123711128,0.11420593
123512904,0.45745596
123683203,0.14439745
123585199,0.36391217
123636994,0.30053023
123702164,0.2855137
123447804,0.48233134
123597006,0.21961385
123525175,0.06338211
123622873,0.23077656
123425859,0.7720825
123480356,0.45888135
123503083,0.39218596
123659717,0.1498576
123726621,0.384625
123431346,0.31203467
123433335,0.36184934
123651454,0.113851026
123595689,0.36391217
123505813,0.25864255
123596139,0.10528418
123616837,0.27554366
123685256,0.72160345
123548979,0.02839656
123684935,0.35072047
123538689,0.101311535
123603724,0.36391217
123529877,0.19079526
123662747,0.27494884
123475911,0.66753817
123633670,0.15499252
123522346,0.29576573
123607766,0.3454633
123695791,0.53500855
123486095,0.15080126
123529918,0.1384548
123632890,0.36391217
123689056,0.11283659
123447456,0.052644785
123534154,0.36391217
123509736,0.6743331
123527623,0.2229766
123611700,0.0820101
123503244,0.36391217
123536869,0.22824383
123475005,0.22947326
123641844,0.25071958
123454130,0.49996054
123461272,0.36391217
123463600,0.26570457
123706958,0.3356248
123632405,0.027322395
123507221,0.7340866
123680209,0.1094208
123525941,0.2931641
123720961,0.10970622
123646657,0.2925505
123670178,0.13534924
123564059,0.51375115
123508510,0.4392254
123641068,0.36248308
123707257,0.35421893
123478998,0.36391217
123648017,0.27161056
123550467,0.20294017
123707874,0.10980546
123643794,0.100518644
123608802,0.27524525
123683872,0.35072047
123631853,0.45477477
123566352,0.36391217
123724272,0.4143116
123701218,0.096312776
123539216,0.23795217
123673770,0.32316935
123463081,0.36391217
123661139,0.5508517
123616075,0.19177964
123633399,0.2521205
123712561,0.12665668
123517809,0.36391217
123605397,0.13973995
123495751,0.5080315
123597564,0.14374526
123614249,0.2415838
123426098,0.26657236
123607551,0.085768394
123668851,0.09177294
123696222,0.11240145
123434674,0.2979649
123572187,0.20784901
123653004,0.36248308
123580226,0.31180584
123591672,0.23695439
123696849,0.364021
123715055,0.3598209
123591105,0.1346149
123443938,0.4522539
123648463,0.070619255
123503193,0.27007505
123596447,0.13612914
123444015,0.36570254
123530075,0.060511824
123490626,0.45611995
123502675,0.4464651
123634367,0.2521205
123584011,0.2521205
123586513,0.25226477
123654232,0.62958443
123611287,0.14955088
123604802,0.16523845
123488877,0.12810035
123444309,0.120969586
123578319,0.48004302
123700879,0.22287843
123521308,0.36391217
123712335,0.2675481
123468918,0.3335304
123613383,0.107650034
123541142,0.673914
123511941,0.21088964
123600130,0.36391217
123516344,0.36391217
123708196,0.35421893
123451251,0.36570254
123530573,0.19953372
123667081,0.05666856
123433541,0.2387039
123703421,0.10899825
123553574,0.12074493
123467385,0.21383135
123550025,0.5702808
123628056,0.27693844
123664631,0.40163627
123697103,0.364021
123668779,0.22171265
123529892,0.36391217
123579401,0.4280397
123705140,0.35421893
123725671,0.10234239
123464826,0.192824
123456618,0.2948958
123531972,0.043155447
123434442,0.15580578
123444057,0.17692935
123585610,0.18639193
123726154,0.22321868
123685803,0.25461075
123532808,0.29283616
123610313,0.36391217
123494437,0.36391217
123571942,0.36391217
123451994,0.48368004
123608787,0.36391217
123602876,0.31438962
123458568,0.13473585
123638342,0.29237166
123649487,0.07277499
123542463,0.22550385
123723407,0.62417173
123504741,0.23379137
123591712,0.45012844
123503297,0.36391217
123553065,0.07460007
123502443,0.36391217
123495226,0.3697407
123466548,0.7694628
123599101,0.39142576
123497374,0.04705078
123569515,0.09253673
123710496,0.07132084
123709841,0.54510784
123596197,0.43087345
123561527,0.36391217
123455003,0.47862917
123532340,0.35911244
123646942,0.36248308
123538238,0.08960018
123525940,0.3890478
123660035,0.18580715
123510861,0.2852804
123579749,0.040223222
123701518,0.35421893
123455444,0.16905136
123487385,0.17643628
123715071,0.3598209
123602397,0.5505585
123505167,0.10771424
123688158,0.60278934
123666834,0.12769331
123637218,0.40487233
123539552,0.36391217
123632084,0.38700202
123563621,0.058743443
123425227,0.18872061
123659965,0.15418884
123672123,0.3560229
123659064,0.35998404
123456229,0.25475714
123549299,0.36391217
123512430,0.11589816
123587464,0.36391217
123595733,0.15511742
123611756,0.16263789
123627643,0.7040066
123712807,0.7597535
123505751,0.05365983
123703327,0.06778107
123430939,0.26674134
123649585,0.36248308
123577030,0.06439323
123699758,0.35421893
123527421,0.4469782
123531565,0.14924401
123520512,0.13376258
123696677,0.2522092
123569164,0.36391217
123438117,0.3488657
123579669,0.16686057
123613975,0.36391217
123717618,0.066113874
123501845,0.33180735
123650288,0.31465697
123492168,0.50848264
123519572,0.42882335
123675150,0.6543799
123669471,0.3808334
123493839,0.36391217
123512701,0.11424097
123562948,0.19854009
123708980,0.08739036
123698602,0.20018117
123567076,0.21194285
123720823,0.22477159
123462556,0.25460324
